"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"11016",2500000000,2007," Michael R. Milken",NA,"Investments","Finance: Money management",61,1,207.3442,0.81,"2019",-18.89612,1.234568,3086419753
"11017",2500000000,2008," Michael R. Milken",NA,"investments","Finance: Money management",62,1,215.2543,0.84,"2019",-15.80204,1.190476,2976190476
"11018",2000000000,2009," Michael R. Milken",NA,"investments","Finance: Money management",63,1,214.5647,0.84,"2019",-16.07178,1.190476,2380952381
"11019",2100000000,2010," Michael R. Milken",NA,"Investments","Finance: Money management",64,1,218.0762,0.85,"2019",-14.69823,1.176471,2470588235
"11020",2100000000,2011," Michael R. Milken",NA,"Investments","Finance: Money management",65,1,224.923,0.88,"2019",-12.02006,1.136364,2386363636
"11021",2300000000,2012," Michael R. Milken",NA,"Investments","Finance: Money management",66,1,229.5861,0.9,"2019",-10.19606,1.111111,2555555556
"11022",2500000000,2013," Michael R. Milken",NA,"Investments","Finance: Money management",67,1,232.9518,0.91,"2019",-8.879563,1.098901,2747252747
"11023",450000000,1989," Michael Robert Forman",NA,"Theaters","Industrial: Media",54,1,123.9417,0.48,"2019",-51.51949,2.083333,937500000
"11024",425000000,1990," Michael Robert Forman",NA,"Theaters","Industrial: Media",55,1,130.6583,0.51,"2019",-48.89223,1.960784,833333333
"11025",300000000,1991," Michael Robert Forman",NA,"Theaters","Industrial: Media",56,1,136.1667,0.53,"2019",-46.73761,1.886792,566037736
"11026",300000000,1992," Michael Robert Forman",NA,"Theaters","Industrial: Media",57,1,140.3083,0.55,"2019",-45.11758,1.818182,545454545
"11027",320000000,1993," Michael Robert Forman",NA,"Theaters","Industrial: Media",58,1,144.475,0.57,"2019",-43.48776,1.754386,561403509
"11028",2300000000,2013," Michael Rubin",NA,"online retailing","Industrial: Technology-computer",41,1,232.9518,0.91,"2019",-8.879563,1.098901,2527472527
"11029",200000000,1986," Michael S. Currier",NA,"inheritance",NA,25,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"11030",275000000,1990," Michael S. Currier",NA,"inheritance",NA,29,1,130.6583,0.51,"2019",-48.89223,1.960784,539215686
"11031",300000000,1991," Michael S. Currier",NA,"inheritance",NA,30,1,136.1667,0.53,"2019",-46.73761,1.886792,566037736
"11032",300000000,1992," Michael S. Currier",NA,"inheritance",NA,31,1,140.3083,0.55,"2019",-45.11758,1.818182,545454545
"11033",300000000,1993," Michael S. Currier",NA,"inheritance",NA,32,1,144.475,0.57,"2019",-43.48776,1.754386,526315789
"11034",540000000,1997," Michael S. Egan",NA,"Alamo Rent A Car","Industrial: Diversified/other",57,1,160.525,0.63,"2019",-37.20971,1.587302,857142857
"11035",840000000,1999," Michael Saylor",NA,"Software","Industrial: Technology-computer",34,1,166.5833,0.65,"2019",-34.83996,1.538462,1292307692
"11036",1200000000,2000," Michael Saylor",NA,"Software","Industrial: Technology-computer",35,1,172.1917,0.67,"2019",-32.64622,1.492537,1791044776
"11037",300000000,1993," Michael Steinhardt",NA,"Money management","Finance: Money management",52,1,144.475,0.57,"2019",-43.48776,1.754386,526315789
"11038",400000000,1982," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",69,1,96.53333,0.38,"2019",-62.24042,2.631579,1052631579
"11039",375000000,1983," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",70,1,99.58333,0.39,"2019",-61.0474,2.564103,961538462
"11040",750000000,1984," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",71,1,103.9333,0.41,"2019",-59.34587,2.439024,1829268293
"11041",700000000,1985," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",72,1,107.6,0.42,"2019",-57.91163,2.380952,1666666667
"11042",800000000,1986," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",73,1,109.6917,0.43,"2019",-57.09346,2.325581,1860465116
"11043",700000000,1987," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",74,1,113.6167,0.44,"2019",-55.55818,2.272727,1590909091
"11044",750000000,1988," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",75,1,118.275,0.46,"2019",-53.73604,2.173913,1630434783
"11045",800000000,1989," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",76,1,123.9417,0.48,"2019",-51.51949,2.083333,1666666667
"11046",960000000,1990," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",77,1,130.6583,0.51,"2019",-48.89223,1.960784,1882352941
"11047",1100000000,1991," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",78,1,136.1667,0.53,"2019",-46.73761,1.886792,2075471698
"11048",1000000000,1992," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",79,1,140.3083,0.55,"2019",-45.11758,1.818182,1818181818
"11049",1000000000,1993," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",80,1,144.475,0.57,"2019",-43.48776,1.754386,1754385965
"11050",1000000000,1994," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",81,1,148.225,0.58,"2019",-42.02093,1.724138,1724137931
"11051",1100000000,1995," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",82,1,152.3833,0.6,"2019",-40.39437,1.666667,1833333333
"11052",2100000000,1996," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",83,1,156.8583,0.61,"2019",-38.64395,1.639344,3442622951
"11053",2400000000,1997," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",84,1,160.525,0.63,"2019",-37.20971,1.587302,3809523810
"11054",1700000000,1998," Michel Fribourg",NA,"Grain","Industrial: Diversified/other",85,1,163.0083,0.64,"2019",-36.23834,1.5625,2656250000
"11055",1400000000,1995," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",46,1,152.3833,0.6,"2019",-40.39437,1.666667,2333333333
"11056",1700000000,1996," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",47,1,156.8583,0.61,"2019",-38.64395,1.639344,2786885246
"11057",2700000000,1997," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",48,1,160.525,0.63,"2019",-37.20971,1.587302,4285714286
"11058",3500000000,1998," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",49,1,163.0083,0.64,"2019",-36.23834,1.5625,5468750000
"11059",5100000000,1999," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",50,1,166.5833,0.65,"2019",-34.83996,1.538462,7846153846
"11060",2700000000,2000," Micky Arison",NA,"Carnival Cruise Lines","Industrial: Consumer",51,1,172.1917,0.67,"2019",-32.64622,1.492537,4029850746
"11061",4600000000,2001," Micky Arison",NA,"cruise ships","Industrial: Consumer",52,1,177.0417,0.69,"2019",-30.74912,1.449275,6666666667
"11062",3500000000,2002," Micky Arison",NA,"Carnival","Industrial: Consumer",53,1,179.8667,0.7,"2019",-29.6441,1.428571,5000000000
"11063",4400000000,2003," Micky Arison",NA,"Inheritance, cruise ships","Industrial: Consumer",54,1,184,0.72,"2019",-28.02733,1.388889,6111111111
"11064",5300000000,2004," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",55,1,188.9083,0.74,"2019",-26.1074,1.351351,7162162162
"11065",5800000000,2005," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",56,1,195.2667,0.76,"2019",-23.6203,1.315789,7631578947
"11066",5000000000,2006," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",57,1,201.5583,0.79,"2019",-21.15928,1.265823,6329113924
"11067",5800000000,2007," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",58,1,207.3442,0.81,"2019",-18.89612,1.234568,7160493827
"11068",5000000000,2008," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",59,1,215.2543,0.84,"2019",-15.80204,1.190476,5952380952
"11069",4300000000,2009," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",60,1,214.5647,0.84,"2019",-16.07178,1.190476,5119047619
"11070",4100000000,2010," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",61,1,218.0762,0.85,"2019",-14.69823,1.176471,4823529412
"11071",4200000000,2011," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",62,1,224.923,0.88,"2019",-12.02006,1.136364,4772727273
"11072",5000000000,2012," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",63,1,229.5861,0.9,"2019",-10.19606,1.111111,5555555556
"11073",5900000000,2013," Micky Arison",NA,"Carnival Cruises","Industrial: Consumer",64,1,232.9518,0.91,"2019",-8.879563,1.098901,6483516484
"11074",3100000000,2010," Milane Duncan Frantz",NA,"pipelines","Industrial: Energy",41,1,218.0762,0.85,"2019",-14.69823,1.176471,3647058824
"11075",3400000000,2011," Milane Duncan Frantz",NA,"Pipelines","Industrial: Energy",42,1,224.923,0.88,"2019",-12.02006,1.136364,3863636364
"11076",4700000000,2012," Milane Duncan Frantz",NA,"Pipelines","Industrial: Energy",43,1,229.5861,0.9,"2019",-10.19606,1.111111,5222222222
"11077",5500000000,2013," Milane Duncan Frantz",NA,"Pipelines","Industrial: Energy",44,1,232.9518,0.91,"2019",-8.879563,1.098901,6043956044
"11078",150000000,1982," Miles Collier",NA,"Investments","Real Estate",35,1,96.53333,0.38,"2019",-62.24042,2.631579,394736842
"11079",200000000,1983," Miles Collier",NA,"Investments","Real Estate",36,1,99.58333,0.39,"2019",-61.0474,2.564103,512820513
"11080",250000000,1984," Miles Collier",NA,"Investments","Real Estate",37,1,103.9333,0.41,"2019",-59.34587,2.439024,609756098
"11081",250000000,1985," Miles Collier",NA,"Investments","Real Estate",38,1,107.6,0.42,"2019",-57.91163,2.380952,595238095
"11082",250000000,1986," Miles Collier",NA,"Investments","Real Estate",39,1,109.6917,0.43,"2019",-57.09346,2.325581,581395349
"11083",500000000,1987," Miles Collier",NA,"Investments","Real Estate",40,1,113.6167,0.44,"2019",-55.55818,2.272727,1136363636
"11084",450000000,1988," Miles Collier",NA,"Investments","Real Estate",41,1,118.275,0.46,"2019",-53.73604,2.173913,978260870
"11085",615000000,1998," Millard S. Drexler",NA,"The Gap","Industrial: Retail/restaurant",54,1,163.0083,0.64,"2019",-36.23834,1.5625,960937500
"11086",1000000000,1999," Millard S. Drexler",NA,"The Gap","Industrial: Retail/restaurant",55,1,166.5833,0.65,"2019",-34.83996,1.538462,1538461538
"11087",250000000,1985," Miller Nichols",NA,"Real estate","Real Estate",74,1,107.6,0.42,"2019",-57.91163,2.380952,595238095
"11088",325000000,1986," Miller Nichols",NA,"Real estate","Real Estate",75,1,109.6917,0.43,"2019",-57.09346,2.325581,755813953
"11089",325000000,1987," Miller Nichols",NA,"Real estate","Real Estate",76,1,113.6167,0.44,"2019",-55.55818,2.272727,738636364
"11090",300000000,1988," Miller Nichols",NA,"Real estate","Real Estate",77,1,118.275,0.46,"2019",-53.73604,2.173913,652173913
"11091",300000000,1989," Miller Nichols",NA,"Real estate","Real Estate",78,1,123.9417,0.48,"2019",-51.51949,2.083333,625000000
"11092",375000000,1988," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",49,1,118.275,0.46,"2019",-53.73604,2.173913,815217391
"11093",438000000,1989," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",49,1,123.9417,0.48,"2019",-51.51949,2.083333,912500000
"11094",430000000,1990," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",50,1,130.6583,0.51,"2019",-48.89223,1.960784,843137255
"11095",440000000,1991," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",51,1,136.1667,0.53,"2019",-46.73761,1.886792,830188679
"11096",415000000,1992," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",52,1,140.3083,0.55,"2019",-45.11758,1.818182,754545455
"11097",355000000,1993," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",53,1,144.475,0.57,"2019",-43.48776,1.754386,622807018
"11098",450000000,1994," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",54,1,148.225,0.58,"2019",-42.02093,1.724138,775862069
"11099",450000000,1995," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",55,1,152.3833,0.6,"2019",-40.39437,1.666667,750000000
"11100",500000000,1996," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",56,1,156.8583,0.61,"2019",-38.64395,1.639344,819672131
"11101",700000000,1997," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",57,1,160.525,0.63,"2019",-37.20971,1.587302,1111111111
"11102",800000000,1998," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",58,1,163.0083,0.64,"2019",-36.23834,1.5625,1250000000
"11103",800000000,1999," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",59,1,166.5833,0.65,"2019",-34.83996,1.538462,1230769231
"11104",900000000,2000," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",60,1,172.1917,0.67,"2019",-32.64622,1.492537,1343283582
"11105",900000000,2001," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",61,1,177.0417,0.69,"2019",-30.74912,1.449275,1304347826
"11106",900000000,2002," Millicent V. Baoudjakdji",NA,"Hearst Corp.","Industrial: Media",62,1,179.8667,0.7,"2019",-29.6441,1.428571,1285714286
"11107",225000000,1982," Milton Petrie",NA,"Retailing","Industrial: Retail/restaurant",80,1,96.53333,0.38,"2019",-62.24042,2.631579,592105263
"11108",450000000,1983," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",81,1,99.58333,0.39,"2019",-61.0474,2.564103,1153846154
"11109",610000000,1984," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",82,1,103.9333,0.41,"2019",-59.34587,2.439024,1487804878
"11110",585000000,1985," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",83,1,107.6,0.42,"2019",-57.91163,2.380952,1392857143
"11111",700000000,1986," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",84,1,109.6917,0.43,"2019",-57.09346,2.325581,1627906977
"11112",1300000000,1987," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",85,1,113.6167,0.44,"2019",-55.55818,2.272727,2954545455
"11113",750000000,1988," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",85,1,118.275,0.46,"2019",-53.73604,2.173913,1630434783
"11114",975000000,1989," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",87,1,123.9417,0.48,"2019",-51.51949,2.083333,2031250000
"11115",890000000,1990," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",88,1,130.6583,0.51,"2019",-48.89223,1.960784,1745098039
"11116",1000000000,1991," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",89,1,136.1667,0.53,"2019",-46.73761,1.886792,1886792453
"11117",1000000000,1992," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",90,1,140.3083,0.55,"2019",-45.11758,1.818182,1818181818
"11118",1100000000,1993," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",91,1,144.475,0.57,"2019",-43.48776,1.754386,1929824561
"11119",940000000,1994," Milton Petrie",NA,"Petrie Stores Corp.","Industrial: Retail/restaurant",92,1,148.225,0.58,"2019",-42.02093,1.724138,1620689655
"11120",970000000,2003," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",45,1,184,0.72,"2019",-28.02733,1.388889,1347222222
"11121",950000000,2004," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",55,1,188.9083,0.74,"2019",-26.1074,1.351351,1283783784
"11122",1400000000,2005," Min Kao",NA,"Navigation equipment","Industrial: Technology-computer",56,1,195.2667,0.76,"2019",-23.6203,1.315789,1842105263
"11123",2200000000,2006," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",57,1,201.5583,0.79,"2019",-21.15928,1.265823,2784810127
"11124",4700000000,2007," Min Kao",NA,"Navigation equipment","Industrial: Technology-computer",58,1,207.3442,0.81,"2019",-18.89612,1.234568,5802469136
"11125",1800000000,2008," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",59,1,215.2543,0.84,"2019",-15.80204,1.190476,2142857143
"11126",1800000000,2009," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",60,1,214.5647,0.84,"2019",-16.07178,1.190476,2142857143
"11127",1500000000,2010," Min Kao",NA,"navigation equipment","Industrial: Technology-computer",61,1,218.0762,0.85,"2019",-14.69823,1.176471,1764705882
"11128",1800000000,2011," Min Kao",NA,"Navigation Equipment","Industrial: Technology-computer",62,1,224.923,0.88,"2019",-12.02006,1.136364,2045454545
"11129",2200000000,2012," Min Kao",NA,"Navigation Equipment","Industrial: Technology-computer",63,1,229.5861,0.9,"2019",-10.19606,1.111111,2444444444
"11130",2300000000,2013," Min Kao",NA,"Navigation Equipment","Industrial: Technology-computer",64,1,232.9518,0.91,"2019",-8.879563,1.098901,2527472527
"11131",1600000000,2005," Ming Hsieh",NA,"Cogent Systems","Industrial: Technology-computer",49,1,195.2667,0.76,"2019",-23.6203,1.315789,2105263158
"11132",150000000,1983," Minot K. Milliken",NA,"Textiles","Industrial: Diversified/other",67,1,99.58333,0.39,"2019",-61.0474,2.564103,384615385
"11133",150000000,1984," Minot K. Milliken",NA,"Textiles","Industrial: Diversified/other",68,1,103.9333,0.41,"2019",-59.34587,2.439024,365853659
"11134",150000000,1985," Minot K. Milliken",NA,"Textiles","Industrial: Diversified/other",69,1,107.6,0.42,"2019",-57.91163,2.380952,357142857
"11135",210000000,1986," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",70,1,109.6917,0.43,"2019",-57.09346,2.325581,488372093
"11136",325000000,1987," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",71,1,113.6167,0.44,"2019",-55.55818,2.272727,738636364
"11137",450000000,1989," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",73,1,123.9417,0.48,"2019",-51.51949,2.083333,937500000
"11138",810000000,1990," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",74,1,130.6583,0.51,"2019",-48.89223,1.960784,1588235294
"11139",325000000,1991," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",75,1,136.1667,0.53,"2019",-46.73761,1.886792,613207547
"11140",410000000,1992," Minot K. Milliken",NA,"Textiles, investments","Industrial: Diversified/other",76,1,140.3083,0.55,"2019",-45.11758,1.818182,745454545
"11141",410000000,1995," Mitchell Rales",NA,"Finance","Industrial: Diversified/other",38,1,152.3833,0.6,"2019",-40.39437,1.666667,683333333
"11142",540000000,1996," Mitchell Rales",NA,"Finance","Industrial: Diversified/other",40,1,156.8583,0.61,"2019",-38.64395,1.639344,885245902
"11143",640000000,1997," Mitchell Rales",NA,"Finance","Industrial: Diversified/other",40,1,160.525,0.63,"2019",-37.20971,1.587302,1015873016
"11144",880000000,1998," Mitchell Rales",NA,"Finance","Industrial: Diversified/other",41,1,163.0083,0.64,"2019",-36.23834,1.5625,1375000000
"11145",1400000000,1999," Mitchell Rales",NA,"Finance","Industrial: Diversified/other",42,1,166.5833,0.65,"2019",-34.83996,1.538462,2153846154
"11146",1300000000,2000," Mitchell Rales",NA,"Danaher Corp.","Industrial: Diversified/other",43,1,172.1917,0.67,"2019",-32.64622,1.492537,1940298507
"11147",1300000000,2001," Mitchell Rales",NA,"manufacturing","Industrial: Diversified/other",44,1,177.0417,0.69,"2019",-30.74912,1.449275,1884057971
"11148",1300000000,2002," Mitchell Rales",NA,"Danaher Corp.","Industrial: Diversified/other",45,1,179.8667,0.7,"2019",-29.6441,1.428571,1857142857
"11149",1600000000,2003," Mitchell Rales",NA,"manufacturing","Industrial: Diversified/other",46,1,184,0.72,"2019",-28.02733,1.388889,2222222222
"11150",1900000000,2004," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",47,1,188.9083,0.74,"2019",-26.1074,1.351351,2567567568
"11151",2100000000,2005," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",49,1,195.2667,0.76,"2019",-23.6203,1.315789,2763157895
"11152",2600000000,2006," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",50,1,201.5583,0.79,"2019",-21.15928,1.265823,3291139241
"11153",3000000000,2007," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",51,1,207.3442,0.81,"2019",-18.89612,1.234568,3703703704
"11154",3400000000,2008," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",52,1,215.2543,0.84,"2019",-15.80204,1.190476,4047619048
"11155",2500000000,2009," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",53,1,214.5647,0.84,"2019",-16.07178,1.190476,2976190476
"11156",2600000000,2010," Mitchell Rales",NA,"Danaher Corp","Industrial: Diversified/other",54,1,218.0762,0.85,"2019",-14.69823,1.176471,3058823529
"11157",3000000000,2011," Mitchell Rales",NA,"Manufacturing","Industrial: Diversified/other",55,1,224.923,0.88,"2019",-12.02006,1.136364,3409090909
"11158",3500000000,2012," Mitchell Rales",NA,"Manufacturing","Industrial: Diversified/other",56,1,229.5861,0.9,"2019",-10.19606,1.111111,3888888889
"11159",3500000000,2013," Mitchell Rales",NA,"Manufacturing","Industrial: Diversified/other",57,1,232.9518,0.91,"2019",-8.879563,1.098901,3846153846
"11160",185000000,1986," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",60,1,109.6917,0.43,"2019",-57.09346,2.325581,430232558
"11161",250000000,1987," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",60,1,113.6167,0.44,"2019",-55.55818,2.272727,568181818
"11162",310000000,1993," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",66,1,144.475,0.57,"2019",-43.48776,1.754386,543859649
"11163",485000000,1994," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",67,1,148.225,0.58,"2019",-42.02093,1.724138,836206897
"11164",350000000,1995," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",68,1,152.3833,0.6,"2019",-40.39437,1.666667,583333333
"11165",630000000,1997," Monroe Gary Milstein",NA,"Burlington Coat Factory","Industrial: Consumer",70,1,160.525,0.63,"2019",-37.20971,1.587302,1000000000
"11166",600000000,1997," Monroe J. Carell",NA,"Central Parking","Industrial: Diversified/other",66,1,160.525,0.63,"2019",-37.20971,1.587302,952380952
"11167",900000000,1998," Monroe J. Carell",NA,"Central Parking","Industrial: Diversified/other",67,1,163.0083,0.64,"2019",-36.23834,1.5625,1406250000
"11168",640000000,1999," Monroe J. Carell",NA,"Central Parking","Industrial: Diversified/other",68,1,166.5833,0.65,"2019",-34.83996,1.538462,984615385
"11169",200000000,1982," Monte Henry Goldman",NA,"Supermarkets, real estate","Real Estate",83,1,96.53333,0.38,"2019",-62.24042,2.631579,526315789
"11170",200000000,1984," Monte Henry Goldman",NA,"Real estate","Real Estate",49,1,103.9333,0.41,"2019",-59.34587,2.439024,487804878
"11171",200000000,1985," Monte Henry Goldman",NA,"Real estate","Real Estate",50,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"11172",200000000,1986," Monte Henry Goldman",NA,"Real estate","Real Estate",51,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"11173",1500000000,2000," Monte Henry Goldman",NA,"Inheritance (Levi Strauss)","Real Estate",80,1,172.1917,0.67,"2019",-32.64622,1.492537,2238805970
"11174",1400000000,2000," Monte Zweben",NA,"Blue Martini.com (Internet Software)","Industrial: Technology-computer",36,1,172.1917,0.67,"2019",-32.64622,1.492537,2089552239
"11175",110000000,1982," Morris Barney Dalitz",NA,"Casinos","Industrial: Retail/restaurant",83,1,96.53333,0.38,"2019",-62.24042,2.631579,289473684
"11176",420000000,1991," Morris and family Dabah",NA,"Gitano Group","Industrial: Consumer",66,1,136.1667,0.53,"2019",-46.73761,1.886792,792452830
"11177",150000000,1982," Mortimer Zuckerman",NA,"Real estate","Real Estate",44,1,96.53333,0.38,"2019",-62.24042,2.631579,394736842
"11178",150000000,1983," Mortimer Zuckerman",NA,"Real estate","Real Estate",45,1,99.58333,0.39,"2019",-61.0474,2.564103,384615385
"11179",200000000,1984," Mortimer Zuckerman",NA,"Real estate","Real Estate",47,1,103.9333,0.41,"2019",-59.34587,2.439024,487804878
"11180",200000000,1985," Mortimer Zuckerman",NA,"Real estate","Real Estate",48,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"11181",250000000,1986," Mortimer Zuckerman",NA,"Real estate","Real Estate",49,1,109.6917,0.43,"2019",-57.09346,2.325581,581395349
"11182",350000000,1987," Mortimer Zuckerman",NA,"Real estate","Real Estate",50,1,113.6167,0.44,"2019",-55.55818,2.272727,795454545
"11183",250000000,1988," Mortimer Zuckerman",NA,"Real estate","Real Estate",51,1,118.275,0.46,"2019",-53.73604,2.173913,543478261
"11184",400000000,1989," Mortimer Zuckerman",NA,"Real estate","Real Estate",52,1,123.9417,0.48,"2019",-51.51949,2.083333,833333333
"11185",375000000,1990," Mortimer Zuckerman",NA,"Real estate","Real Estate",53,1,130.6583,0.51,"2019",-48.89223,1.960784,735294118
"11186",1000000000,1998," Mortimer Zuckerman",NA,"Real estate, media","Real Estate",60,1,163.0083,0.64,"2019",-36.23834,1.5625,1562500000
"11187",1200000000,1999," Mortimer Zuckerman",NA,"Real estate, media","Real Estate",62,1,166.5833,0.65,"2019",-34.83996,1.538462,1846153846
"11188",1200000000,2000," Mortimer Zuckerman",NA,"Real estate","Real Estate",63,1,172.1917,0.67,"2019",-32.64622,1.492537,1791044776
"11189",1100000000,2001," Mortimer Zuckerman",NA,"real estate","Real Estate",64,1,177.0417,0.69,"2019",-30.74912,1.449275,1594202899
"11190",1100000000,2002," Mortimer Zuckerman",NA,"real estate, media","Real Estate",65,1,179.8667,0.7,"2019",-29.6441,1.428571,1571428571
"11191",1200000000,2003," Mortimer Zuckerman",NA,"real estate","Real Estate",66,1,184,0.72,"2019",-28.02733,1.388889,1666666667
"11192",1600000000,2004," Mortimer Zuckerman",NA,"media, real estate","Real Estate",67,1,188.9083,0.74,"2019",-26.1074,1.351351,2162162162
"11193",1900000000,2005," Mortimer Zuckerman",NA,"Media, real estate","Real Estate",68,1,195.2667,0.76,"2019",-23.6203,1.315789,2500000000
"11194",2500000000,2006," Mortimer Zuckerman",NA,"real estate, media","Real Estate",69,1,201.5583,0.79,"2019",-21.15928,1.265823,3164556962
"11195",2400000000,2007," Mortimer Zuckerman",NA,"real estate, media","Real Estate",70,1,207.3442,0.81,"2019",-18.89612,1.234568,2962962963
"11196",2800000000,2008," Mortimer Zuckerman",NA,"real estate, media","Real Estate",71,1,215.2543,0.84,"2019",-15.80204,1.190476,3333333333
"11197",1500000000,2009," Mortimer Zuckerman",NA,"real estate, media","Real Estate",72,1,214.5647,0.84,"2019",-16.07178,1.190476,1785714286
"11198",2000000000,2010," Mortimer Zuckerman",NA,"real estate, media","Real Estate",73,1,218.0762,0.85,"2019",-14.69823,1.176471,2352941176
"11199",2200000000,2011," Mortimer Zuckerman",NA,"Real Estate, Media","Real Estate",74,1,224.923,0.88,"2019",-12.02006,1.136364,2500000000
"11200",2400000000,2012," Mortimer Zuckerman",NA,"Real Estate, Media","Real Estate",75,1,229.5861,0.9,"2019",-10.19606,1.111111,2666666667
"11201",2300000000,2013," Mortimer Zuckerman",NA,"Real Estate, Media","Real Estate",76,1,232.9518,0.91,"2019",-8.879563,1.098901,2527472527
"11202",133000000,1982," Morton Blaustein",NA,"Oil","Industrial: Energy",55,1,96.53333,0.38,"2019",-62.24042,2.631579,350000000
